juice0_location0,pancake0_location0,wineglass0_location0,cutleryfork0_location0,fridge_state0,dishwasher_state0,tv_state0,Act_A0,LocA_A0,Act_B0,LocA_B0,Close_B0,juice0_location1,pancake0_location1,wineglass0_location1,cutleryfork0_location1,fridge_state1,dishwasher_state1,tv_state1,Act_A1,LocA_A1,Act_B1,LocA_B1,Close_B1,cupcake0_location0,waterglass0_location0,cupcake0_location1,waterglass0_location1,plate0_location0,plate0_location1,poundcake0_location0,poundcake0_location1
null,in_agentHandsA,null,null,CLOSED,CLOSED,OFF,walktowards_kitchentable123,kitchen,walktowards_kitchen50,bedroom,coffeetablecupcake,null,in_agentHandsA,null,null,CLOSED,CLOSED,OFF,putback_pancake_kitchentable,kitchen,walktowards_kitchen50,bedroom,cupcake,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,in_agentHandsA,null,null,CLOSED,CLOSED,OFF,walktowards_kitchentable123,kitchen,walktowards_kitchen50,bedroom,coffeetablecupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,grab_waterglass338,kitchen,walktowards_kitchen50,bedroom,cupcake,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,in_agentHandsA,null,null,CLOSED,CLOSED,OFF,walktowards_kitchentable123,kitchen,walktowards_kitchen50,bedroom,coffeetablecupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchen50,bedroom,cupcakefridgejuiceplatepoundcakewine,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,in_agentHandsA,null,null,CLOSED,CLOSED,OFF,putback_pancake_kitchentable,kitchen,walktowards_kitchen50,bedroom,cupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,grab_waterglass338,kitchen,walktowards_kitchen50,bedroom,cupcake,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,in_agentHandsA,null,null,CLOSED,CLOSED,OFF,putback_pancake_kitchentable,kitchen,walktowards_kitchen50,bedroom,cupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchen50,bedroom,cupcakefridgejuiceplatepoundcakewine,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,in_agentHandsA,null,null,CLOSED,CLOSED,OFF,putback_pancake_kitchentable,kitchen,walktowards_kitchen50,bedroom,cupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewine,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,grab_waterglass338,kitchen,walktowards_kitchen50,bedroom,cupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchen50,bedroom,cupcakefridgejuiceplatepoundcakewine,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,grab_waterglass338,kitchen,walktowards_kitchen50,bedroom,cupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewine,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,grab_waterglass338,kitchen,walktowards_kitchen50,bedroom,cupcake,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewaterglasswine,in_agentHandsB,INSIDE_kitchen_ON_kitchentable,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchen50,bedroom,cupcakefridgejuiceplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewine,in_agentHandsB,in_agentHandsA,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchen50,bedroom,cupcakefridgejuiceplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewaterglasswine,in_agentHandsB,in_agentHandsA,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchen50,bedroom,cupcakefridgejuiceplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,putback_cupcake_kitchentable,kitchen,cupcakekitchentablepancakewaterglasswineglass,in_agentHandsB,in_agentHandsA,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewaterglasswine,in_agentHandsB,in_agentHandsA,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,putback_cupcake_kitchentable,kitchen,cupcakekitchentablepancakewaterglasswineglass,in_agentHandsB,in_agentHandsA,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablewineglass,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewaterglasswine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,putback_cupcake_kitchentable,kitchen,cupcakekitchentablepancakewaterglasswineglass,in_agentHandsB,in_agentHandsA,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewaterglasswine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablewineglass,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_kitchentable123,kitchen,cupcakefridgejuiceplatepoundcakewaterglasswine,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,open_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablepancakewineglass,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,putback_cupcake_kitchentable,kitchen,cupcakekitchentablepancakewaterglasswineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablewineglass,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,putback_cupcake_kitchentable,kitchen,cupcakekitchentablepancakewaterglasswineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,open_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablepancakewineglass,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,putback_cupcake_kitchentable,kitchen,cupcakekitchentablepancakewaterglasswineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,OPEN,OFF,putin_waterglass_dishwasher,kitchen,open_fridge149,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,in_agentHandsB,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,open_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablepancakewineglass,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,OPEN,OFF,putin_waterglass_dishwasher,kitchen,open_fridge149,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,walktowards_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_poundcake335,kitchen,fridgejuicekitchentableplatepoundcakewine,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,open_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablepancakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,OPEN,OFF,putin_waterglass_dishwasher,kitchen,open_fridge149,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,open_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablepancakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_poundcake335,kitchen,fridgejuicekitchentableplatepoundcakewine,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,CLOSED,OFF,open_dishwasher152,kitchen,walktowards_fridge149,kitchen,cupcakekitchentablepancakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,putback_poundcake_kitchentable,kitchen,fridgejuicekitchentableplatepoundcakewine,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,in_agentHandsB
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,OPEN,OFF,putin_waterglass_dishwasher,kitchen,open_fridge149,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_poundcake335,kitchen,fridgejuicekitchentableplatepoundcakewine,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,OPEN,OFF,putin_waterglass_dishwasher,kitchen,open_fridge149,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,putback_poundcake_kitchentable,kitchen,fridgejuicekitchentableplatepoundcakewine,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,in_agentHandsB
null,INSIDE_kitchen_ON_kitchentable,null,null,CLOSED,OPEN,OFF,putin_waterglass_dishwasher,kitchen,open_fridge149,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepoundcakewineglass,INSIDE_kitchen_ON_kitchentable,in_agentHandsA,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_poundcake335,kitchen,fridgejuicekitchentableplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,putback_poundcake_kitchentable,kitchen,fridgejuicekitchentableplatepoundcakewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,in_agentHandsB
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_poundcake335,kitchen,fridgejuicekitchentableplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepoundcakewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_poundcake335,kitchen,fridgejuicekitchentableplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepancakepoundcakewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,putback_poundcake_kitchentable,kitchen,fridgejuicekitchentableplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepoundcakewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,in_agentHandsB,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,putback_poundcake_kitchentable,kitchen,fridgejuicekitchentableplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepancakepoundcakewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,in_agentHandsB,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,putback_poundcake_kitchentable,kitchen,fridgejuicekitchentableplatepoundcakewine,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_plate337,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,in_agentHandsB,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepoundcakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepancakepoundcakewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepoundcakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_plate337,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepoundcakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_plate337,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepancakepoundcakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_plate337,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepancakepoundcakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,grab_plate337,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable
null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,walktowards_plate337,kitchen,walktowards_plate337,kitchen,cupcakekitchentablepancakepoundcakewineglass,null,INSIDE_kitchen_ON_kitchentable,null,null,OPEN,OPEN,OFF,grab_plate337,kitchen,grab_plate337,kitchen,cupcakefridgejuicekitchentablepancakeplatepoundcakewinewineglass,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_INSIDE_fridge,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_ON_kitchentable
